PREVIOUS,CURRENT,COUNTER
camembert,cceur,1
canard,aux champignons,1
canard,au curry,1
canard,au basilic,1
canard,aux cinq,1
canard,ananas,1
canard,aux champignon,1
canard,pékinois,1
