PREVIOUS,CURRENT,COUNTER
était,curieuse,3
Tu,devrais,3
dans le,présent,3
L,e,3
un,mal,3
offrir,une,3
petite,couverture,3
un,aprèsmidi,3
derrière le,comptoir,3
les,moeurs,3
deux,maisons,3
un,quart,3
beaucoup,mieux,3
mère,qui,3
d’eux,ils,3
En,arrivant,3
le,jeune,3
qui,menait,3
Les,questions,3
C'est,un,3
vous,est,3
Alisson,Dupont,3
cher,Henry,3
d’un,rond,3
les,filles,3
poser,des questions,3
un,emploi,3
est,capable,3
et,je,3
ces,questions,3
les,premières,3
Depuis,quand,3
se,quittèrent,3
Elle,n’eut,3
était,invitée,3
amis,d’autrefois,3
puis,je,3
pensées,et les,3
font,partie,3
groupes,idéologiques,3
avec,Marie,3
j’avais,besoin,3
pas,pleurer,3
Après,ce,3
les,siens,3
en temps,de confinement,3
on,va,3
Pendant,ce,3
poêle,une,3
centre,commercial,3
me,force,3
sûre,que,3
dans le,vide,3
qui,veut,3
pendant que,les,3
que,marre,3
lieu,les,3
Sans,tomber,3
à un,petit,3
Je,lève,3
pas,spécialement,3
et se,sentait,3
le,portail,3
elles,y,3
alors,qu'elles,3
car,c’est,3
morte,il,3
m’a,fait,3
et elle,est,3
au Rocher,des Vœux,3
grand,sapin,3
là,le,3
déjà,fait,3
père,est,3
mon,plus,3
la date,d’anniversaire,3
près de la rue,Craig,3
il,doit,3
Pour,terminer,3
le,résultat,3
de son,sac,3
demanda,à Lily,3
eut,pour effet,3
lieu,de travail,3
se,réjouit,3
Vous,ne,3
ce,jeu,3
mais,pas,3
ne,voulais,3
fait,sourire,3
fois,de la journée,3
ma,toilette,3
qu’elle,nous,3
besoin,de me,3
beau,que,3
avait,tant,3
dont,ils,3
quand,on,3
ne,réponds,3
Tu,veux,3
Siana,aurait,3
avait,très,3
cher,village,3
consiste,à tracer,3
Ornella,avait,3
deux,cas,3
une,immense,3
vos,arguments,3
semble,pas,3
elle,repensait,3
es,pas,3
ou,votre,3
Vous,devriez,3
C’est,la même,3
pensent,que,3
vieil,homme,3
cette,petite,3
homme,qui,3
lui,annonça,3
heures,du matin,3
jamais,eu,3
se,demandait,3
connaissance,avec,3
Comme,je,3
Voici,une,3
Peutêtre,que,3
à un,ami,3
jeu,de hasard,3
Ils,étaient,3
Le,regard,3
mais,elles,3
après les,cours,3
sur le,sable,3
ça,m’a,3
Siana,n’était,3
son,bras,3
et lui,expliqua,3
nous,faut,3
les,courses,3
le,vieux,3
En,d’autres,3
tu,dis,3
non,je,3
fais,pas,3
Les,pièces,3
dictionnaires,des gestes,3
me,trouvait,3
Cette,dernière,3
Mais,Lily,3
elle,s’y,3
dernier,jour,3
précis,que,3
un,projet,3
bras,et me,3
Mary,et sa,3
n'ont,pas,3
si,j’avais,3
tu,connais,3
se,rendait,3
se,recueillir,3
soir,les,3
Ce,serait,3
dans le,château,3
nouvelle,amie,3
était,beau,3
que,Susan,3
un,vœu,3
son,époux,3
réseaux,sociaux,3
sa,journée,3
que,certaines,3
ce,monde,3
mon,corps,3
elle,aimait,3
a,décidé,3
mon,interlocuteur,3
si,c’était,3
mon,existence,3
elles,étaient,3
moi,aussi,3
Elle,doit,3
Ils,font,3
ou,4,3
et il,lui,3
bientôt,le,3
le,samedi,3
pour répondre,à toutes,3
rien,n’est,3
pourquoi,pas,3
plus,populaire,3
rien,mais,3
dans sa,robe,3
bien,elle,3
Rien,ne,3
un,beau,3
lui,donner,3
du livre,est,3
au fond,de la classe,3
qu’il,lui,3
au château,avec,3
des petites,fées,3
à son,époque,3
un,maximum,3
C'est,une,3
avait,quelque,3
une,image,3
c’est,ça,3
vraiment,sociable,3
aurait,besoin,3
les,lieux,3
les,unissent,3
comprendre,pourquoi,3
peutêtre,un,3
m’en,fiche,3
lorsque,j’ai,3
Lily,avait,3
elle,en était,3
c'est,aussi,3
est,vide,3
penser,que,3
les,trois,3
le,mentaliste,3
Elle,sourit,3
sa,mère,3
cours,d’anglais,3
Elle,choisit,3
et tous,les,3
bras,dessus,3
de fleurs,fraîches,3
se,rappelle,3
cela,vous,3
vieille,femme,3
repense,à ce,3
portait,une,3
lui,apprendre,3
qui,vient,3
un,ange,3
de ses,livres,3
jamais,rien,3
cerveau,reptilien,3
la porte,au nez,3
roi,du monde,3
d’un,autre,3
plus,jeune,3
Lily,se,3
se,rendit,3
lui,donne,3
a,tout,3
Comme,vous,3
a,voulu,3
une,jolie,3
sceptique,ne,3
été,là,3
petitfils,et un,3
le,plafond,3
par le,bras,3
son,vœu,3
elle,embrassa,3
notre,village,3
me,voilà,3
De,mon,3
le,lourd,3
livre,qui,3
tu,n’es,3
et ses,habitants,3
d’une,petite,3
y,en a,3
avoir,le,3
La,mémoire,3
de pouvoir,enfin,3
passé,ce,3
remarque,que,3
temps,Elle,3
les,tables,3
dit,Henry,3
dans le,vieux,3
un,soir,3
Vous,serez,3
donner,une,3
chemin,du retour,3
miroir,de Lily,3
Et,elles,3
de nouveaux,livres,3
une,rose,3
les,coups,3
mais,bon,3
mon,reflet,3
habitants,du village,3
centaines,de mètres,3
est,en train,3
ça,c’est,3
Mais,quand,3
a,peu,3
pour toutes,les,3
aux yeux,du ciel,3
ces,informations,3
nous,devons,3
mais,ils,3
cadeau,que,3
Siana,s’en,3
chez votre,interlocuteur,3
sera,une,3
ensemble,les,3
raison,que,3
Qui,suisje,3
mes,jambes,3
souffrir,Iris,3
Mes,amies,3
sa,robe,3
son,miroir,3
que,contenait,3
oeuvre,nouvelle,3
est,partout,3
qu'elles,ont,3
Elle,vient,3
qu’il,se,3
devient,difficile,3
Et,vous,3
sur leur,chemin,3
suis,trompée,3
elle,découvrit,3
que,Cedrick,3
Il,ouvrit,3
les,unes,3
En,clair,3
en face,de vous,3
garçon,que,3
très,envie,3
sentiment,d’être,3
se,serre,3
était,très,3
ne,font,3
Le,bonheur,3
assez,bien,3
celle,qui,3
l’ai,jamais,3
dois,bien,3
tout,en me,3
sûrement,être,3
période,de l’année,3
sera,fait,3
dois,dire,3
où,tout,3
sueur,froide,3
fond,tu,3
pas,où,3
bien,mérité,3
Toby,qui,3
même,un,3
m’en,aller,3
est,partie,3
St,CharlesBorromée,3
déjà,sept,3
Au,sein,3
quand,elles,3
Ça,me,3
m’en,veux,3
Lui,demandeje,3
jusqu’à,l’heure,3
fille,Ann,3
n’étaient,pas,3
à Lily,qui,3
miroir,Elle,3
eut,à peine,3
prendre,une,3
son,corps,3
ou,que,3
Gaël,Perdriau,3
un,réflexe,3
un,sujet,3
dans le,bus,3
deux,autres,3
Iris,me,3
ce,petit,3
tandis,qu’elles,3
les,plantes,3
de Fiona,et Angela,3
Les,habitants,3
était,l’heure,3
le,succès,3
se,rendre,3
C’est,pour ça,3
dans le,miroir,3
cours,encore,3
le,prends,3
je,pouvais,3
Tu,aurais,3
et me,dis,3
dès le,premier,3
les,regards,3
bonheur,est,3
avait,dormi,3
est,avec,3
et sa,femme,3
sort,de son,3
lui,apparut,3
en sorte,que,3
ne,la connais,3
point,elle,3
savait,pas,3
absolument,pas,3
Tu,fais,3
une,glace,3
A l'oeuvre,qui,3
Le,but,3
de lui,parler,3
d’un,beau,3
petit,paradis,3
à la Mare,aux Fées,3
semblait,s’être,3
se,mirent,3
n'y,a,3
j’ai,déjà,3
Comment,vous,3
de quoi,se,3
C’est,moi,3
qui,peut,3
apprendre,que,3
mais,surtout,3
tout,autour,3
de moi,Je,3
était,arrivé,3
que,celleci,3
au village,elle,3
temps,de se,3
de la porte,d’entrée,3
lui,qui,3
mentalisme,est,3
peu,de chance,3
frère,jumeau,3
tu,m’as,3
je,m’assois,3
pour que,je,3
jamais,vue,3
avaient,le,3
un,véritable,3
vont,être,3
Voici,le,3
déjà,plus,3
où,est,3
le,savoir,3
un,pantalon,3
pas,la tête,3
te,promets,3
jusqu’à,présent,3
parfum,de muguet,3
d’un,individu,3
alors,il,3
momentlà,que,3
contraire,les,3
pour l'une,d'entre,3
sont,incapables,3
fait,pas,3
que,la majorité,3
sont,mes,3
encore,le,3
au pied,de la cascade,3
est,bien,3
On,est,3
suis,un,3
a,eu,3
dans un,certain,3
faire,des amis,3
je,reste,3
le,bébé,3
pour les,vacances,3
Tu,vois,3
qui,plut,3
une,douce,3
à l’atelier,de couture,3
dans peu,de temps,3
toutes,celles,3
qui,veulent,3
existe,un,3
n’avait,qu’à,3
le,roi,3
crois,vraiment,3
un,bébé,3
à la jeune,fille,3
à son,tour,3
le,souvenir,3
amis,les,3
leurs,pensées,3
classe,ils,3
nous,étions,3
ne,doit,3
qui,estce,3
quelques,objets,3
Sur,les,3
pas,répondre,3
donner,un,3
première,partie,3
le,détestais,3
cœur,se,3
même,plus,3
était,devenu,3
à sa,tour,3
d’où,elle,3
le,précieux,3
Les,oeuvres,3
l’on,peut,3
vais,devoir,3
Elle,finit,3
bout,d’une,3
vieux,miroir,3
Kelilan,lui,3
de manipulation,mentale,3
comment,les,3
quelques,semaines,3
de le,quitter,3
une,superbe,3
main,se,3
Parce,qu’il,3
le,seul,3
chaque,fois,3
trop,bien,3
avait,pu,3
de ses,vacances,3
le,lieu,3
les,cas,3
n’a,rien,3
à ce,moment,3
Le,plus,3
lui,fais,3
les,poings,3
salon,où,3
depuis quelques,jours,3
bon,nombre,3
a,pu,3
dans le,silence,3
à quoi,bon,3
dirige,vers la salle,3
avant que,je,3
Où,estce,3
De,ma,3
de fanes,aux agrumes,3
Le,jeu,3
n’est,toujours,3
une,visite,3
à le,faire,3
laissé,sa,3
féminisme,a,3
d’un,ancrage,3
dans une,grande,3
En,fonction,3
Votre,interlocuteur,3
choses,comme,3
changer,d’école,3
première,fois,3
qui,m’ont,3
Elle,les,3
samedi,matin,3
C'est,ce,3
toutes,ses,3
un,vrai,3
de nos,jours,3
sait,si,3
avait,l’air,3
idée,Je,3
dans la bonne,humeur,3
bon,repas,3
tant,fait,3
prends,dans mes,3
j’ai,besoin,3
vite,le,3
les,attendait,3
ne,virent,3
les,renseignements,3
je,voudrai,3
estce,qui,3
heureuse,de pouvoir,3
dit,Cedrick,3
donné,naissance,3
y,va,3
forme,qui,3
quelqu’un,de bien,3
maintenant,je,3
Ils,avaient,3
leur,présenta,3
À,un,3
mes,mains,3
à un,autre,3
de ses,amies,3
me,contrôler,3
Ce,n’était,3
endroit,précis,3
et je,me,3
n’attendait,que,3
de son,père,3
de toutes,ses,3
qu’il,pourrait,3
sur le,site,3
la jeune,femme,3
jours,ou,3
ce,même,3
l’air,sincère,3
robe,de velours,3
pages,de son,3
lieu,qui,3
Elle,voulait,3
De,plus,3
disposition,tous,3
que,Dieu,3
Aujourd’hui,c’est,3
un,bien,3
cri,de douleur,3
doit,sûrement,3
plus,elle,3
une,commande,3
plus,haut,3
pas,d’autres,3
Je,connais,3
ne,semble,3
Je,rêve,3
Elle,demanda,3
une,étrange,3
frais,de repas,3
qui,passent,3
demandez,un,3
de ce,moment,3
cette,pensée,3
big,data,3
vraiment,cru,3
bureau,du proviseur,3
petit,canard,3
Mon,professeur,3
restaurant,en ville,3
Voici,les,3
réflexe,de Pavlov,3
dans une,certaine,3
lui,plaisait,3
quelques,pages,3
Siana,elle,3
sa,visite,3
le,prit,3
qui,n'ont,3
aucun,sens,3
gens,qui,3
l’un,de vos,3
tant,bien,3
qui,l’avaient,3
quinze,jours,3
des maisons,qui,3
bien,une,3
de cette,manière,3
toujours,comme,3
repense,à tout,3
Pas,de problème,3
pas,voir,3
tu,avais,3
simplement,les,3
vous,observez,3
notre,famille,3
ma,feuille,3
village,où,3
quelques,meubles,3
qui,elle,3
les,voir,3
avait,donc,3
rendezvous,avec,3
sous le,choc,3
je,connais,3
là,Si,3
voir,Elisabeth,3
elles,pouvaient,3
visiter,les,3
quoi,faire,3
Vous,n’êtes,3
Un,ancrage,3
Oui,c’est,3
mon,cas,3
avec,Maguie,3
serai,là,3
prochains,jours,3
si,ces,3
mes,affaires,3
se,préparer,3
sa,jeune,3
étrange,sensation,3
dire,la vérité,3
se,présenta,3
dans le,compartiment,3
une,cuisine,3
les,informations,3
n’est,rien,3
grande,surface,3
Pendant,que,3
vraiment,qu’elle,3
Le,cœur,3
toujours,autant,3
fut,le,3
pour que,les,3
ce,jour,3
semble,être,3
des concepts,opérationnels,3
peux,me,3
Le,truc,3
l’air,d’être,3
Il,n'y,3
Pour,les,3
peu,de personnes,3
de se,séparer,3
passa,un,3
et le,village,3
les,chercheurs,3
et les,amis,3
et ce,qui,3
Mais,cette,3
parler,avec,3
pas,ses,3
dizaine,de minutes,3
Oh,Eh,3
d’une,belle,3
que,Sophia,3
comme,son,3
les,épaules,3
une,relation,3
un,lien,3
Avec,un,3
déjà,mort,3
premier,cours,3
faut,absolument,3
Elle,sort,3
petite,Fiona,3
a,marqué,3
après lui,avoir,3
est,assez,3
Sur,la table,3
étaient,disposées,3
les,grands,3
fait,sortir,3
fait,penser,3
Tout,va,3
très,chère,3
moment,avec,3
de la jeune,femme,3
La,preuve,3
moi,je,3
combien,de temps,3
qui,l’avait,3
à son,miroir,3
dans mon,cottage,3
et ils,se,3
était,plus,3
Pourquoi,pas,3
plus,important,3
ont,une,3
sais,très,3
de ce,matin,3
lui,tends,3
tends,la main,3
aurait,pu,3
un,vieux,3
expliqua,que,3
prochaines,vacances,3
leur,restaurant,3
vous,voulez,3
passer,une,3
nous,intéresse,3
certain,sens,3
en train,de faire,3
bouquet,de fleurs,3
elle,vous,3
et il,est,3
elle,reprit,3
était,en train,3
déductible,est,3
partie,de ce,3
de cet,endroit,3
feuille,de mon,3
le,propriétaire,3
qui,venaient,3
qui,n’est,3
donc,si,3
ne,répond,3
savent,pas,3
d’Ornella,qui,3
vint,le,3
elle,alla,3
Comment,se,3
jour,les,3
les,pensionnaires,3
de faire,en sorte,3
le,lundi,3
une,veste,3
jamais,été,3
je,t’en,3
qu’il,va,3
sont,toujours,3
ai,plus,3
vais,le,3
dans sa,tour,3
belle,robe,3
est,née,3
une,influence,3
le,concept,3
Voici,quelques,3
suis,rien,3
jours,c’est,3
point,il,3
connaissait,bien,3
elle,vit,3
le,soin,3
Siana,en profita,3
pour les,enfants,3
chocolat,chaud,3
sera,là,3
viennent,se,3
et puis,je,3
Quelques,minutes,3
Que,le,3
Salade,de fanes,3
portrait,psychologique,3
lui,réponds,3
Mais,comment,3
serait,l’occasion,3
les,garçons,3
avait,trouvé,3
me,le,3
déjà,un,3
découvrir,le,3
m’allonge,sur mon,3
Et,voilà,3
qu’elle,venait,3
Lily,Un,3
gens,sont,3
n’avez,pas,3
juste,une,3
petitfils,de Lily,3
n’étais,plus,3
pas,même,3
Cette,maison,3
bien,qu’il,3
il,n’était,3
maisons,avaient,3
beaucoup,de temps,3
sur son,visage,3
yeux,verts,3
pas,venue,3
Siana,je,3
volé,le,3
Elles,étaient,3
quatre,amis,3
si,nous,3
monde,est,3
avec,délectation,3
avait,repéré,3
sa,bouche,3
d’un,livre,3
l’air,triste,3
un,travail,3
les,meubles,3
est,vraiment,3
Di,Maria,3
deviner,leurs,3
sais,qu’il,3
que,l’infirmière,3
ne,demande,3
dire,ça,3
dès que,je,3
continuèrent,leur,3
avait,acheté,3
d’un,panier,3
très,belle,3
C’est,exactement,3
père,me,3
plus,qu’elle,3
suis,heureuse,3
les,nations,3
depuis le,jour,3
est,difficile,3
partie,de moi,3
En,fin,3
qu’elle,trouva,3
avaient,dû,3
pris,un,3
a,donné,3
voir,ces,3
dire,quelque,3
que,soient,3
numéro,inconnu,3
avec,impatience,3
consciente,que,3
Ce,cottage,3
La,couturière,3
un,cadeau,3
en leur,compagnie,3
les,fit,3
les,ruines,3
bien,longtemps,3
son,repas,3
parents,sont,3
pas,n’importe,3
connaissait,pas,3
tout,était,3
séché,les,3
suis,heureux,3
Maguie,me,3
même,sentiment,3
pour préparer,son,3
une,sorte,3
les,soirs,3
celui,de sa,3
plus,un,3
en quelques,minutes,3
quitter,ce,3
avec,Émilie,3
d’autres,qui,3
fut,éblouie,3
cette,table,3
lui,proposer,3
mais,bien,3
avec,elles,3
Elles,n’avaient,3
Non,seulement,3
La,dissonance,3
semblant,d’être,3
à tracer,le,3
sans trop,savoir,3
pas,mon,3
son,geste,3
aller,faire,3
en pleine,forme,3
fit,le,3
beau,sapin,3
ont,elles,3
vont,lui,3
de sa,famille,3
n’en,pouvais,3
Ça,ne,3
C’est,juste,3
oublié,du temps,3
leurs,enfants,3
de bonne,humeur,3
est,tout,3
sincère,Je,3
envie,de lui,3
se,plante,3
de faire,une,3
il,invita,3
le,rituel,3
douleur,est,3
jusqu’au,moment,3
se,gratte,3
Vous,devrez,3
rendre,les,3
amies,les,3
cheveux,auburn,3
elle,fait,3
qui,il,3
de cette,femme,3
pas,dans le,3
vous,trouvez,3
mais,ça,3
y,aller,3
Sur,le,3
journée,fut,3
nous,pouvons,3
dans les,rues,3
suis,venue,3
faire,quelque,3
en aucun,cas,3
autant,que,3
lui,demande,3
me,connais,3
c’est,vrai,3
de l’atelier,de couture,3
se,tenait,3
tomber,ma,3
t’ai,fait,3
village,était,3
à travers,les,3
Le,jour,3
quoi,que,3
et me,mets,3
décide,alors,3
fait,signe,3
voir,comment,3
semble,que,3
as,raison,3
Tout,ça,3
à ses,côtés,3
me,souviens,3
passé,Il,3
Sans,m’en,3
valait,mieux,3
peu,délaissé,3
compte,je,3
de cette,pièce,3
suis,toujours,3
comme,s’il,3
La,douleur,3
Maguie,qui,3
La,salle,3
cela,paraît,3
temps,elle,3
si,cela,3
par,exemple,3
cette,partie,3
mais,qu’elle,3
de jour,en jour,3
quelques,instants,3
une,erreur,3
avais,pas,3
n’aurais,jamais,3
lui,répondit,3
plus,belle,3
Ces,deux,3
tout,va,3
ne,devrait,3
New,York,3
comme,avant,3
un,seul,3
j’ai,pu,3
sociale,est,3
Malheureusement,les,3
rien,de grave,3
que,comme,3
bien,se,3
vraiment,le,3
te,dit,3
dès le,lendemain,3
un,arrêt,3
comme,prévu,3
qui,pourrait,3
Voilà,pourquoi,3
lorsque,tu,3
je,m’en,3
un,minuscule,3
sur un,fauteuil,3
sa,porte,3
une,oeuvre,3
le,berceau,3
entendu,parler,3
microexpressions,qui,3
situations,que,3
était,parfaitement,3
qui,consiste,3
tranquille,je,3
demanda,Siana,3
le,31,3
C'est,là,3
un,sentiment,3
Observer,les,3
une,vieille,3
va,mal,3
avait,juste,3
elle,n’en,3
heures,et demie,3
été,le,3
espérer,le,3
par les,médias,3
votre,entourage,3
de travail,un,3
pourrait,être,3
j’ai,réussi,3
au fond,je,3
et peutêtre,même,3
Maintenant,je,3
fois,le,3
sera,déjà,3
Qu’il,s’agisse,3
de trouver,un,3
fur,et à mesure,3
rendre,intéressant,3
droit,estce,3
Mais,pourquoi,3
elle,déposa,3
et la petite,Fiona,3
car,je,3
m’en,rendre,3
n'ont,jamais,3
deviner,ce,3
surtout,pas,3
été,autrefois,3
elle,n’eut,3
bien,un,3
ceux,que,3
à un,inconnu,3
populaire,de l’école,3
avait,aussi,3
chaud,au cœur,3
nous,allions,3
elles,aussi,3
c'est,une,3
aussi,Elles,3
elle,sera,3
qu’une,fois,3
vais,lui,3
demandé,si,3
de la même,couleur,3
de notre,famille,3
ne,put,3
pas,mal,3
pas,Elle,3
Le,meilleur,3
jusqu’au,Rocher,3
le,sapin,3
Notre,professeur,3
le,téléphone,3
que,j’appelle,3
retrouvé,une,3
Mon,ancienne,3
de mon,téléphone,3
passe,son,3
du jus,de pomme,3
expliqua,qu’elle,3
se,sentit,3
qui,la préoccupait,3
ce,beau,3
au grand,cœur,3
tous,ceux,3
où,ils,3
Il,fut,3
avait,gardé,3
son,père,3
besoin,d’un,3
es,encore,3
son,chien,3
J’ai,beaucoup,3
ne,supporterai,3
moment,que,3
Je,savais,3
avait,hâte,3
les,Centaures,3
le,feu,3
pour une,fois,3
sa,lettre,3
et se,dirigea,3
vous,cherchez,3
partir,de maintenant,3
vous,qui,3
pas,lui,3
nos,glaces,3
avec,mon,3
Lily,et elle,3
il,faudra,3
Elle,venait,3
On,était,3
les,livres,3
une,soirée,3
grand,plaisir,3
qui,pensent,3
à sa,fin,3
Vous,savez,3
La,porte,3
tard,dans la soirée,3
de le,lire,3
dit,Mary,3
compartiment,de l’écritoire,3
avec,Sophia,3
un,soupir,3
lui,avais,3
sauf que,je,3
Siana,Oui,3
tant,aimé,3
prit,le,3
n’y,avait,3
une,histoire,3
Avant,je,3
sors,de la classe,3
voir,plus,3
et qui,est,3
de la famille,qui,3
il,ajouta,3
de nos,maisons,3
a,les,3
tendance,à se,3
les,3,3
à ne,pas,3
Cet,endroit,3
savoir,où,3
savais,pas,3
pas,à ce,3
en savoir,plus,3
pas,nous,3
l’anormale,L’exception,3
s’en,approcha,3
cerveau,gauche,3
faire,ça,3
belle,fête,3
livre,ce,3
Nous,avons,3
à l’heure,qu’il,3
le,sais,3
tel,que,3
j’ai,compris,3
longtemps,Je,3
me,veux,3
mon,carnet,3
Siana,lui,3
ouvrit,la porte,3
autant,qu’elle,3
C’est,vrai,3
une,couleur,3
d’un,garçon,3
de me,dire,3
avec,Brian,3
Comment,estce,3
serre,les,3
avec,laquelle,3
boutique,Il,3
d’aller,dormir,3
a,plusieurs,3
que,celle,3
l’ai,expliqué,3
Mon,cœur,3
rien,Je,3
autour,du rocher,3
avaient,décidé,3
qui,vont,3
ils,y,3
sens,qu’elle,3
de son,départ,3
scientifique,qui,3
Dans,tous,3
pourtant,il,3
les,réponses,3
pas,parler,3
une,vraie,3
me,trompe,3
dans mon,esprit,3
Siana,savait,3
Il,allait,3
dont,nous,3
avez,le,3
Ils,sont,3
comme,tu,3
Elle,alla,3
même,que,3
de découvrir,le,3
Elle,n’a,3
tandis,qu’elle,3
sera,mon,3
un,nom,3
rappelle,que,3
Je,souris,3
qu’elle,est,3
Une,fille,3
le,silence,3
vous,atelle,3
lui,apprit,3
de passer,le,3
était,donc,3
encore,beaucoup,3
se,pencha,3
d’un,peu,3
de leur,famille,3
qu’une,personne,3
recommande,un,3
un,cerveau,3
Je,n’aurais,3
nous,parlons,3
très,tôt,3
Tu,n’es,3
du jour,au lendemain,3
vraiment,désolé,3
et je,suis,3
tu,trouves,3
Comme,Siana,3
faire,le,3
avec,tendresse,3
et les,enfants,3
temps,mais,3
Alexander,a,3
Elles,ont,3
Que,je,3
Dans,cette,3
Tous,les,3
3,ou,3
demande,comment,3
pas,elle,3
beau,manteau,3
d’égal,que,3
les,risques,3
est,trop,3
une,énergie,3
il,veut,3
décidé,de me,3
compris,ce,3
nous,vous,3
a,écrit,3
un,gâteau,3
doit,faire,3
comme,celui,3
de tout,cela,3
de la personne,qui,3
rencontre,avec,3
vois,Je,3
furieux,Je,3
je,ressemble,3
suis,sincèrement,3
jour,de cours,3
tombait,bien,3
d’une,jeune,3
repéré,un,3
N’hésitez,pas,3
décide,de lui,3
et je,sens,3
compte,bien,3
sur une,souche,3
est,la maison,3
temps,qui,3
ne,s’est,3
aurait,lieu,3
qui,l’attendait,3
irait,le,3
qu’il,s’agisse,3
S’il,y,3
C’est,aussi,3
c’est,mon,3
ne,t’aime,3
Et,moi,3
Avec,plaisir,3
voilà,que,3
Et,une,3
où,mes,3
je,termine,3
me,sourit,3
préféré,que,3
sa,route,3
qu’elle,lui,3
