PREVIOUS,CURRENT,count(1)
riz,au curry,1
riz,basmati,1
riz,pilao,1
riz,gluant,1
riz,safran,1
riz,pilaf,1
riz,sauté,1
riz,oeuf,1
riz,cantonais,1
riz,nature,1
